过	12
逮	12
闷	12
隼	12
霜	12
鳳	12
齋	12
𠃎	12
𠃜	12
𠧒	12
𡕒	12
𡧱	12
𡰥	12
𡰪	12
𡸁	12
𢁙	12
𢛳	12
𥃭	12
𩵋	12
𪧇	12
𫢉	12
𬼖	12
𭤨	12
𰁜	12
㼲	11
丗	11
习	11
仁	11
倝	11
刄	11
则	11
勃	11
勻	11
卌	11
叩	11
吋	11
和	11
哲	11
囘	11
埀	11
奂	11
宝	11
宮	11
寫	11
尭	11
尻	11
屎	11
巜	11
巸	11
席	11
弃	11
弦	11
彊	11
彎	11
形	11
忿	11
打	11
收	11
敗	11
数	11
暑	11
札	11
杜	11
杳	11
梁	11
歸	11
毌	11
氷	11
汝	11
沃	11
泣	11
泥	11
活	11
浪	11
琴	11
的	11
盃	11
盒	11
穀	11
窄	11
粤	11
絫	11
繇	11
群	11
芮	11
芺	11
荣	11
蒼	11
薰	11
虐	11
蜜	11
衛	11
衮	11
覧	11
計	11
軟	11
辜	11
送	11
閃	11
閉	11
雐	11
雝	11
頡	11
飞	11
𠂬	11
𠃑	11
𠃔	11
𠃬	11
𠄎	11
𠔥	11
𠕻	11
𠚤	11
𠦄	11
𠧗	11
𠪚	11
𠬛	11
𡭽	11
𣳾	11
𥁑	11
𥘈	11
𧵩	11
𫔭	11
𫥎	11
𬎾	11
𬴘	11
𮍌	11
𰀈	11
㚅	10
㡿	10
㫖	10
㳄	10
䖍	10
丢	10
丵	10
乜	10
亷	10
但	10
位	10
候	10
倠	10
備	10
刘	10
別	10
功	10
卣	10
卻	10
厈	10
厉	10
厨	10
啬	10
圍	10
塞	10
壺	10
奞	10
妙	10
嬴	10
尌	10
島	10
崖	10
快	10
戀	10
拿	10
推	10
提	10
斂	10
斊	10
时	10
曇	10
朮	10
枝	10
梟	10
楽	10
歴	10
殻	10
汞	10
浦	10
浮	10
淮	10
清	10
灷	10
烝	10
牪	10
瑩	10
画	10
畧	10
癹	10
皐	10
皕	10
箴	10
糞	10
約	10
紫	10
縣	10
罪	10
羡	10
羣	10
耷	10
膚	10
莆	10
菆	10
菊	10
萑	10
落	10
薦	10
貪	10
賞	10
邊	10
配	10
野	10
錢	10
降	10
隱	10
雁	10
雜	10
霞	10
霸	10
靑	10
頗	10
駦	10
鲁	10
𠂛	10
𠃋	10
𠔽	10
𠦪	10
𠧧	10
𠬢	10
𡌥	10
𡖅	10
𡨝	10
𡿪	10
𢀛	10
𢏚	10
𢙣	10
𣗥	10
𤕨	10
𤴔	10
𥇡	10
𦍋	10
𦥚	10
𧈧	10
𩰲	10
𫠩	10
𮍏	10
𮥼	10
𰀢	10
↔	9
ヨ	9
㇂	9
㕻	9
㠭	9
㬰	9
㬱	9
㸦	9
䚻	9
亙	9
仍	9
佳	9
冎	9
冤	9
匃	9
匧	9
卽	9
叏	9
吒	9
吟	9
唇	9
囪	9
壁	9
处	9
奕	9
孰	9
寋	9
寕	9
岌	9
巵	9
廖	9
廩	9
弯	9
忘	9
恶	9
慶	9
戰	9
敉	9
斛	9
旅	9
旭	9
旻	9
昴	9
显	9
村	9
架	9
格	9
棐	9
欵	9
欺	9
毋	9
毗	9
毘	9
沈	9
沝	9
没	9
海	9
深	9
減	9
点	9
熙	9
物	9
珀	9
璽	9
略	9
睂	9
祖	9
穌	9
窟	9
筮	9
粉	9
紅	9
結	9
繭	9
脅	9
臥	9
舉	9
芸	9
苓	9
茲	9
莘	9
菓	9
葱	9
蒪	9
蠢	9
衆	9
褭	9
规	9
览	9
許	9
豙	9
贛	9
赫	9
起	9
辣	9
边	9
運	9
遲	9
邛	9
郁	9
針	9
銀	9
閵	9
除	9
陵	9
電	9
韰	9
領	9
鬱	9
𠀉	9
𠁅	9
𠓛	9
𠓜	9
𠔉	9
𠕎	9
𠘨	9
𠘬	9
𠮦	9
𡗢	9
𡨼	9
𢆯	9
𢼂	9
𣁋	9
𣎳	9
𣐩	9
𣥚	9
𣷚	9
𥇛	9
𥐧	9
𦉫	9
𦍒	9
𦘒	9
𦘔	9
𦫸	9
𨐌	9
𨾴	9
𪋘	9
𫭠	9
𬎿	9
𬛸	9
𭆆	9
𭦌	9
𮂱	9
𮥶	9
𰧭	9
𰲚	9
㞤	8
㣊	8
䇂	8
䌛	8
䏌	8
䨿	8
䴡	8
丛	8
仄	8
仇	8
例	8
兴	8
冠	8
冧	8
冰	8
务	8
劣	8
勑	8
匣	8
卭	8
叢	8
唯	8
啟	8
喆	8
器	8
團	8
報	8
始	8
宄	8
审	8
寍	8
寶	8
帇	8
师	8
幹	8
弖	8
徐	8
従	8
怨	8
恚	8
惟	8
愚	8
扈	8
技	8
把	8
挈	8
教	8
料	8
昝	8
昰	8
晨	8
杂	8
枯	8
楊	8
楙	8
橐	8
歐	8
毀	8
毁	8
汙	8
沗	8
泊	8
洗	8
烕	8
焚	8
爕	8
爹	8
甯	8
畕	8
盞	8
盲	8
県	8
秌	8
窮	8
筍	8
簽	8
絭	8
耿	8
脣	8
脱	8
节	8
芏	8
茂	8
荀	8
荄	8
